promotion_id,job_title,stage,stage_role,resource_id,resource_name,difficulty,resource_type,skill_tag,score,rank,rationale
销售助理_promotion1,销售助理,2,销售代表,销售助理_7,营销策划,进阶,视频课程,营销策划,0.43,5,难度进阶适配阶段2
销售助理_promotion1,销售助理,3,销售主管 / 销售经理,销售助理_10,HubSpot Inbound Sales,进阶,文档教程,Inbound销售,0.49,1,难度进阶适配阶段3
销售助理_promotion1,销售助理,3,销售主管 / 销售经理,销售助理_13,Google数字营销认证,进阶,文档教程,数字营销,0.49,2,难度进阶适配阶段3
销售助理_promotion1,销售助理,3,销售主管 / 销售经理,销售助理_2,销售管理,进阶,视频课程,销售管理,0.43,3,难度进阶适配阶段3
销售助理_promotion1,销售助理,3,销售主管 / 销售经理,销售助理_6,网络营销,进阶,视频课程,网络营销,0.43,4,难度进阶适配阶段3
销售助理_promotion1,销售助理,3,销售主管 / 销售经理,job_interview6,职场菜鸟礼仪指南,入门,视频课程,面试礼仪,0.59,5,通用面试资源；适配岗位「销售助理」面试场景；贴合晋级路径「销售」
销售助理_promotion1,销售助理,3,销售主管 / 销售经理,job_interview9,人力资源管理,进阶,视频课程,面试技巧,0.4,6,通用面试资源；贴合晋级路径「主管」
销售助理_promotion2,销售助理,1,销售助理,销售助理_1,市场营销,入门,视频课程,市场营销,0.51,1,难度入门适配阶段1
销售助理_promotion2,销售助理,1,销售助理,销售助理_3,推销原理与实务,入门,视频课程,推销技巧,0.51,2,难度入门适配阶段1
销售助理_promotion2,销售助理,1,销售助理,销售助理_4,商务沟通,入门,视频课程,商务沟通,0.51,3,难度入门适配阶段1
销售助理_promotion2,销售助理,1,销售助理,销售助理_5,汽车销售技巧,入门,视频课程,销售技巧,0.51,4,难度入门适配阶段1
销售助理_promotion2,销售助理,1,销售助理,销售助理_8,沟通技巧,入门,视频课程,沟通技巧,0.51,5,难度入门适配阶段1
销售助理_promotion2,销售助理,2,销售代表,销售助理_10,HubSpot Inbound Sales,进阶,文档教程,Inbound销售,0.43,1,难度进阶适配阶段2
销售助理_promotion2,销售助理,2,销售代表,销售助理_13,Google数字营销认证,进阶,文档教程,数字营销,0.43,2,难度进阶适配阶段2
销售助理_promotion2,销售助理,2,销售代表,销售助理_2,销售管理,进阶,视频课程,销售管理,0.43,3,难度进阶适配阶段2
销售助理_promotion2,销售助理,2,销售代表,销售助理_6,网络营销,进阶,视频课程,网络营销,0.43,4,难度进阶适配阶段2
销售助理_promotion2,销售助理,2,销售代表,销售助理_7,营销策划,进阶,视频课程,营销策划,0.43,5,难度进阶适配阶段2
销售助理_promotion2,销售助理,3,大客户经理,销售助理_10,HubSpot Inbound Sales,进阶,文档教程,Inbound销售,0.49,1,难度进阶适配阶段3
销售助理_promotion2,销售助理,3,大客户经理,销售助理_13,Google数字营销认证,进阶,文档教程,数字营销,0.49,2,难度进阶适配阶段3
销售助理_promotion2,销售助理,3,大客户经理,销售助理_2,销售管理,进阶,视频课程,销售管理,0.43,3,难度进阶适配阶段3
销售助理_promotion2,销售助理,3,大客户经理,销售助理_6,网络营销,进阶,视频课程,网络营销,0.43,4,难度进阶适配阶段3
销售助理_promotion2,销售助理,3,大客户经理,job_interview6,职场菜鸟礼仪指南,入门,视频课程,面试礼仪,0.59,5,通用面试资源；适配岗位「销售助理」面试场景；贴合晋级路径「销售」
销售助理_promotion2,销售助理,3,大客户经理,job_interview2,求职OMG-大学生就业指导与技能开发,入门,视频课程,面试技巧,0.32,6,通用面试资源；通用求职面试基础
电话销售_promotion1,电话销售,1,电话销售专员,电话销售_1,市场营销,入门,视频课程,市场营销,0.51,1,难度入门适配阶段1
电话销售_promotion1,电话销售,1,电话销售专员,电话销售_3,推销原理与实务,入门,视频课程,推销技巧,0.51,2,难度入门适配阶段1
电话销售_promotion1,电话销售,1,电话销售专员,电话销售_4,商务沟通,入门,视频课程,商务沟通,0.51,3,难度入门适配阶段1
电话销售_promotion1,电话销售,1,电话销售专员,电话销售_5,汽车销售技巧,入门,视频课程,销售技巧,0.51,4,难度入门适配阶段1
电话销售_promotion1,电话销售,1,电话销售专员,电话销售_8,沟通技巧,入门,视频课程,沟通技巧,0.51,5,难度入门适配阶段1
电话销售_promotion1,电话销售,2,资深电话销售,电话销售_10,HubSpot Inbound Sales,进阶,文档教程,Inbound销售,0.43,1,难度进阶适配阶段2
电话销售_promotion1,电话销售,2,资深电话销售,电话销售_13,Google数字营销认证,进阶,文档教程,数字营销,0.43,2,难度进阶适配阶段2
电话销售_promotion1,电话销售,2,资深电话销售,电话销售_2,销售管理,进阶,视频课程,销售管理,0.43,3,难度进阶适配阶段2
电话销售_promotion1,电话销售,2,资深电话销售,电话销售_6,网络营销,进阶,视频课程,网络营销,0.43,4,难度进阶适配阶段2
电话销售_promotion1,电话销售,2,资深电话销售,电话销售_7,营销策划,进阶,视频课程,营销策划,0.43,5,难度进阶适配阶段2
电话销售_promotion1,电话销售,3,销售主管 / 大客户销售,电话销售_10,HubSpot Inbound Sales,进阶,文档教程,Inbound销售,0.49,1,难度进阶适配阶段3
电话销售_promotion1,电话销售,3,销售主管 / 大客户销售,电话销售_13,Google数字营销认证,进阶,文档教程,数字营销,0.49,2,难度进阶适配阶段3
电话销售_promotion1,电话销售,3,销售主管 / 大客户销售,电话销售_2,销售管理,进阶,视频课程,销售管理,0.43,3,难度进阶适配阶段3
电话销售_promotion1,电话销售,3,销售主管 / 大客户销售,电话销售_6,网络营销,进阶,视频课程,网络营销,0.43,4,难度进阶适配阶段3
电话销售_promotion1,电话销售,3,销售主管 / 大客户销售,job_interview6,职场菜鸟礼仪指南,入门,视频课程,面试礼仪,0.59,5,通用面试资源；适配岗位「电话销售」面试场景；贴合晋级路径「销售」
电话销售_promotion1,电话销售,3,销售主管 / 大客户销售,job_interview1,大学生职业发展与就业指导,入门,视频课程,求职指导,0.32,6,通用面试资源；通用求职面试基础
网络销售_promotion1,网络销售,1,网络销售专员,网络销售_1,市场营销,入门,视频课程,市场营销,0.51,1,难度入门适配阶段1
网络销售_promotion1,网络销售,1,网络销售专员,网络销售_3,推销原理与实务,入门,视频课程,推销技巧,0.51,2,难度入门适配阶段1
网络销售_promotion1,网络销售,1,网络销售专员,网络销售_4,商务沟通,入门,视频课程,商务沟通,0.51,3,难度入门适配阶段1
网络销售_promotion1,网络销售,1,网络销售专员,网络销售_5,汽车销售技巧,入门,视频课程,销售技巧,0.51,4,难度入门适配阶段1
网络销售_promotion1,网络销售,1,网络销售专员,网络销售_8,沟通技巧,入门,视频课程,沟通技巧,0.51,5,难度入门适配阶段1
网络销售_promotion1,网络销售,2,资深网络销售,网络销售_10,HubSpot Inbound Sales,进阶,文档教程,Inbound销售,0.43,1,难度进阶适配阶段2
网络销售_promotion1,网络销售,2,资深网络销售,网络销售_13,Google数字营销认证,进阶,文档教程,数字营销,0.43,2,难度进阶适配阶段2
网络销售_promotion1,网络销售,2,资深网络销售,网络销售_2,销售管理,进阶,视频课程,销售管理,0.43,3,难度进阶适配阶段2
网络销售_promotion1,网络销售,2,资深网络销售,网络销售_6,网络营销,进阶,视频课程,网络营销,0.43,4,难度进阶适配阶段2
网络销售_promotion1,网络销售,2,资深网络销售,网络销售_7,营销策划,进阶,视频课程,营销策划,0.43,5,难度进阶适配阶段2
网络销售_promotion1,网络销售,3,电商销售经理 / 区域销售主管,网络销售_10,HubSpot Inbound Sales,进阶,文档教程,Inbound销售,0.49,1,难度进阶适配阶段3
网络销售_promotion1,网络销售,3,电商销售经理 / 区域销售主管,网络销售_13,Google数字营销认证,进阶,文档教程,数字营销,0.49,2,难度进阶适配阶段3
网络销售_promotion1,网络销售,3,电商销售经理 / 区域销售主管,网络销售_2,销售管理,进阶,视频课程,销售管理,0.43,3,难度进阶适配阶段3
网络销售_promotion1,网络销售,3,电商销售经理 / 区域销售主管,网络销售_6,网络营销,进阶,视频课程,网络营销,0.43,4,难度进阶适配阶段3
网络销售_promotion1,网络销售,3,电商销售经理 / 区域销售主管,job_interview6,职场菜鸟礼仪指南,入门,视频课程,面试礼仪,0.59,5,通用面试资源；适配岗位「网络销售」面试场景；贴合晋级路径「销售」
网络销售_promotion1,网络销售,3,电商销售经理 / 区域销售主管,job_interview9,人力资源管理,进阶,视频课程,面试技巧,0.4,6,通用面试资源；贴合晋级路径「主管」
广告销售_promotion1,广告销售,1,广告销售专员,广告销售_1,市场营销,入门,视频课程,市场营销,0.51,1,难度入门适配阶段1
广告销售_promotion1,广告销售,1,广告销售专员,广告销售_3,推销原理与实务,入门,视频课程,推销技巧,0.51,2,难度入门适配阶段1
广告销售_promotion1,广告销售,1,广告销售专员,广告销售_4,商务沟通,入门,视频课程,商务沟通,0.51,3,难度入门适配阶段1
广告销售_promotion1,广告销售,1,广告销售专员,广告销售_5,汽车销售技巧,入门,视频课程,销售技巧,0.51,4,难度入门适配阶段1
广告销售_promotion1,广告销售,1,广告销售专员,广告销售_8,沟通技巧,入门,视频课程,沟通技巧,0.51,5,难度入门适配阶段1
广告销售_promotion1,广告销售,2,资深广告销售,广告销售_10,HubSpot Inbound Sales,进阶,文档教程,Inbound销售,0.43,1,难度进阶适配阶段2
广告销售_promotion1,广告销售,2,资深广告销售,广告销售_13,Google数字营销认证,进阶,文档教程,数字营销,0.43,2,难度进阶适配阶段2
广告销售_promotion1,广告销售,2,资深广告销售,广告销售_2,销售管理,进阶,视频课程,销售管理,0.43,3,难度进阶适配阶段2
广告销售_promotion1,广告销售,2,资深广告销售,广告销售_6,网络营销,进阶,视频课程,网络营销,0.43,4,难度进阶适配阶段2
广告销售_promotion1,广告销售,2,资深广告销售,广告销售_7,营销策划,进阶,视频课程,营销策划,0.43,5,难度进阶适配阶段2
广告销售_promotion1,广告销售,3,广告销售经理 / 媒介总监,广告销售_10,HubSpot Inbound Sales,进阶,文档教程,Inbound销售,0.49,1,难度进阶适配阶段3
广告销售_promotion1,广告销售,3,广告销售经理 / 媒介总监,广告销售_13,Google数字营销认证,进阶,文档教程,数字营销,0.49,2,难度进阶适配阶段3
广告销售_promotion1,广告销售,3,广告销售经理 / 媒介总监,广告销售_2,销售管理,进阶,视频课程,销售管理,0.43,3,难度进阶适配阶段3
广告销售_promotion1,广告销售,3,广告销售经理 / 媒介总监,广告销售_6,网络营销,进阶,视频课程,网络营销,0.43,4,难度进阶适配阶段3
广告销售_promotion1,广告销售,3,广告销售经理 / 媒介总监,job_interview6,职场菜鸟礼仪指南,入门,视频课程,面试礼仪,0.59,5,通用面试资源；适配岗位「广告销售」面试场景；贴合晋级路径「销售」
广告销售_promotion1,广告销售,3,广告销售经理 / 媒介总监,job_interview9,人力资源管理,进阶,视频课程,面试技巧,0.4,6,通用面试资源；贴合晋级路径「经理」
大客户代表_promotion1,大客户代表,1,大客户助理,大客户代表_1,市场营销,入门,视频课程,市场营销,0.51,1,难度入门适配阶段1
大客户代表_promotion1,大客户代表,1,大客户助理,大客户代表_3,推销原理与实务,入门,视频课程,推销技巧,0.51,2,难度入门适配阶段1
大客户代表_promotion1,大客户代表,1,大客户助理,大客户代表_4,商务沟通,入门,视频课程,商务沟通,0.51,3,难度入门适配阶段1
大客户代表_promotion1,大客户代表,1,大客户助理,大客户代表_5,汽车销售技巧,入门,视频课程,销售技巧,0.51,4,难度入门适配阶段1
大客户代表_promotion1,大客户代表,1,大客户助理,大客户代表_8,沟通技巧,入门,视频课程,沟通技巧,0.51,5,难度入门适配阶段1
大客户代表_promotion1,大客户代表,2,大客户代表,大客户代表_10,HubSpot Inbound Sales,进阶,文档教程,Inbound销售,0.43,1,难度进阶适配阶段2
大客户代表_promotion1,大客户代表,2,大客户代表,大客户代表_13,Google数字营销认证,进阶,文档教程,数字营销,0.43,2,难度进阶适配阶段2
大客户代表_promotion1,大客户代表,2,大客户代表,大客户代表_2,销售管理,进阶,视频课程,销售管理,0.43,3,难度进阶适配阶段2
大客户代表_promotion1,大客户代表,2,大客户代表,大客户代表_6,网络营销,进阶,视频课程,网络营销,0.43,4,难度进阶适配阶段2
大客户代表_promotion1,大客户代表,2,大客户代表,大客户代表_7,营销策划,进阶,视频课程,营销策划,0.43,5,难度进阶适配阶段2
大客户代表_promotion1,大客户代表,3,大客户经理 / 区域销售总监,大客户代表_10,HubSpot Inbound Sales,进阶,文档教程,Inbound销售,0.49,1,难度进阶适配阶段3
大客户代表_promotion1,大客户代表,3,大客户经理 / 区域销售总监,大客户代表_13,Google数字营销认证,进阶,文档教程,数字营销,0.49,2,难度进阶适配阶段3
大客户代表_promotion1,大客户代表,3,大客户经理 / 区域销售总监,大客户代表_2,销售管理,进阶,视频课程,销售管理,0.43,3,难度进阶适配阶段3
大客户代表_promotion1,大客户代表,3,大客户经理 / 区域销售总监,大客户代表_6,网络营销,进阶,视频课程,网络营销,0.43,4,难度进阶适配阶段3
大客户代表_promotion1,大客户代表,3,大客户经理 / 区域销售总监,job_interview6,职场菜鸟礼仪指南,入门,视频课程,面试礼仪,0.59,5,通用面试资源；适配岗位「大客户代表」面试场景；贴合晋级路径「销售」
大客户代表_promotion1,大客户代表,3,大客户经理 / 区域销售总监,job_interview9,人力资源管理,进阶,视频课程,面试技巧,0.4,6,通用面试资源；贴合晋级路径「经理」
商务专员_promotion1,商务专员,1,商务助理,商务专员_1,商务沟通,入门,视频课程,商务沟通,0.51,1,难度入门适配阶段1
商务专员_promotion1,商务专员,1,商务助理,商务专员_2,市场营销,入门,视频课程,市场营销,0.51,2,难度入门适配阶段1
商务专员_promotion1,商务专员,1,商务助理,商务专员_3,推销原理与实务,入门,视频课程,推销技巧,0.51,3,难度入门适配阶段1
商务专员_promotion1,商务专员,1,商务助理,商务专员_4,Office办公软件应用,入门,视频课程,Office办公,0.51,4,难度入门适配阶段1
商务专员_promotion1,商务专员,1,商务助理,商务专员_6,沟通技巧,入门,视频课程,沟通技巧,0.51,5,难度入门适配阶段1
商务专员_promotion1,商务专员,2,商务专员,商务专员_10,Excel数据分析,进阶,视频课程,数据分析,0.43,1,难度进阶适配阶段2
商务专员_promotion1,商务专员,2,商务专员,商务专员_13,营销策划,进阶,视频课程,设计制作,0.43,2,难度进阶适配阶段2
商务专员_promotion1,商务专员,2,商务专员,商务专员_5,英汉汉英商务翻译,进阶,视频课程,商务翻译,0.43,3,难度进阶适配阶段2
商务专员_promotion1,商务专员,2,商务专员,商务专员_7,项目管理,进阶,视频课程,项目管理,0.43,4,难度进阶适配阶段2
商务专员_promotion1,商务专员,2,商务专员,商务专员_8,民法总论,进阶,视频课程,合同法,0.43,5,难度进阶适配阶段2
商务专员_promotion1,商务专员,3,商务经理 / 商务总监,商务专员_10,Excel数据分析,进阶,视频课程,数据分析,0.43,1,难度进阶适配阶段3
商务专员_promotion1,商务专员,3,商务经理 / 商务总监,商务专员_13,营销策划,进阶,视频课程,设计制作,0.43,2,难度进阶适配阶段3
商务专员_promotion1,商务专员,3,商务经理 / 商务总监,商务专员_5,英汉汉英商务翻译,进阶,视频课程,商务翻译,0.43,3,难度进阶适配阶段3
商务专员_promotion1,商务专员,3,商务经理 / 商务总监,商务专员_7,项目管理,进阶,视频课程,项目管理,0.43,4,难度进阶适配阶段3
商务专员_promotion1,商务专员,3,商务经理 / 商务总监,job_interview6,职场菜鸟礼仪指南,入门,视频课程,面试礼仪,0.59,5,通用面试资源；适配岗位「商务专员」面试场景；贴合晋级路径「商务」
商务专员_promotion1,商务专员,3,商务经理 / 商务总监,job_interview7,沟通技巧,入门,视频课程,沟通技巧,0.59,6,通用面试资源；适配岗位「商务专员」面试场景；贴合晋级路径「商务」
BD经理_promotion1,BD经理,1,BD专员,BD经理_1,市场营销,入门,视频课程,市场营销,0.51,1,难度入门适配阶段1
BD经理_promotion1,BD经理,1,BD专员,BD经理_3,推销原理与实务,入门,视频课程,推销技巧,0.51,2,难度入门适配阶段1
BD经理_promotion1,BD经理,1,BD专员,BD经理_4,商务沟通,入门,视频课程,商务沟通,0.51,3,难度入门适配阶段1
BD经理_promotion1,BD经理,1,BD专员,BD经理_5,汽车销售技巧,入门,视频课程,销售技巧,0.51,4,难度入门适配阶段1
BD经理_promotion1,BD经理,1,BD专员,BD经理_8,沟通技巧,入门,视频课程,沟通技巧,0.51,5,难度入门适配阶段1
BD经理_promotion1,BD经理,2,BD经理,BD经理_10,HubSpot Inbound Sales,进阶,文档教程,Inbound销售,0.43,1,难度进阶适配阶段2
BD经理_promotion1,BD经理,2,BD经理,BD经理_13,Google数字营销认证,进阶,文档教程,数字营销,0.43,2,难度进阶适配阶段2
BD经理_promotion1,BD经理,2,BD经理,BD经理_2,销售管理,进阶,视频课程,销售管理,0.43,3,难度进阶适配阶段2
BD经理_promotion1,BD经理,2,BD经理,BD经理_6,网络营销,进阶,视频课程,网络营销,0.43,4,难度进阶适配阶段2
BD经理_promotion1,BD经理,2,BD经理,BD经理_7,营销策划,进阶,视频课程,营销策划,0.43,5,难度进阶适配阶段2
BD经理_promotion1,BD经理,3,商务总监 / 渠道总监,BD经理_10,HubSpot Inbound Sales,进阶,文档教程,Inbound销售,0.49,1,难度进阶适配阶段3
BD经理_promotion1,BD经理,3,商务总监 / 渠道总监,BD经理_13,Google数字营销认证,进阶,文档教程,数字营销,0.49,2,难度进阶适配阶段3
BD经理_promotion1,BD经理,3,商务总监 / 渠道总监,BD经理_2,销售管理,进阶,视频课程,销售管理,0.43,3,难度进阶适配阶段3
BD经理_promotion1,BD经理,3,商务总监 / 渠道总监,BD经理_6,网络营销,进阶,视频课程,网络营销,0.43,4,难度进阶适配阶段3
BD经理_promotion1,BD经理,3,商务总监 / 渠道总监,job_interview6,职场菜鸟礼仪指南,入门,视频课程,面试礼仪,0.59,5,通用面试资源；适配岗位「BD经理」面试场景；贴合晋级路径「商务」
BD经理_promotion1,BD经理,3,商务总监 / 渠道总监,job_interview7,沟通技巧,入门,视频课程,沟通技巧,0.59,6,通用面试资源；适配岗位「BD经理」面试场景；贴合晋级路径「商务」
运营助理_专员_promotion1,运营助理/专员,1,运营助理,运营助理_专员_1,网络营销,入门,视频课程,网络营销,0.51,1,难度入门适配阶段1
运营助理_专员_promotion1,运营助理/专员,1,运营助理,运营助理_专员_3,市场营销,入门,视频课程,市场营销,0.51,2,难度入门适配阶段1
运营助理_专员_promotion1,运营助理/专员,1,运营助理,运营助理_专员_5,Office办公软件应用,入门,视频课程,Office办公,0.51,3,难度入门适配阶段1
运营助理_专员_promotion1,运营助理/专员,1,运营助理,运营助理_专员_6,Python语言程序设计,入门,视频课程,Python,0.51,4,难度入门适配阶段1
运营助理_专员_promotion1,运营助理/专员,1,运营助理,运营助理_专员_7,沟通技巧,入门,视频课程,沟通技巧,0.51,5,难度入门适配阶段1
运营助理_专员_promotion1,运营助理/专员,2,运营专员,运营助理_专员_11,Atlassian Agile指南,进阶,文档教程,增长运营,0.43,1,难度进阶适配阶段2
运营助理_专员_promotion1,运营助理/专员,2,运营专员,运营助理_专员_2,营销策划,进阶,视频课程,营销策划,0.43,2,难度进阶适配阶段2
运营助理_专员_promotion1,运营助理/专员,2,运营专员,运营助理_专员_4,数据分析与挖掘,进阶,视频课程,数据分析,0.43,3,难度进阶适配阶段2
运营助理_专员_promotion1,运营助理/专员,2,运营专员,运营助理_专员_9,Skillshop Google Ads,进阶,文档教程,广告投放,0.43,4,难度进阶适配阶段2
运营助理_专员_promotion1,运营助理/专员,2,运营专员,运营助理_专员_1,网络营销,入门,视频课程,网络营销,0.15,5,同 JobTitle 岗位资源池
运营助理_专员_promotion1,运营助理/专员,3,运营主管 / 运营经理,运营助理_专员_11,Atlassian Agile指南,进阶,文档教程,增长运营,0.49,1,难度进阶适配阶段3
运营助理_专员_promotion1,运营助理/专员,3,运营主管 / 运营经理,运营助理_专员_9,Skillshop Google Ads,进阶,文档教程,广告投放,0.49,2,难度进阶适配阶段3
运营助理_专员_promotion1,运营助理/专员,3,运营主管 / 运营经理,运营助理_专员_2,营销策划,进阶,视频课程,营销策划,0.43,3,难度进阶适配阶段3
运营助理_专员_promotion1,运营助理/专员,3,运营主管 / 运营经理,运营助理_专员_4,数据分析与挖掘,进阶,视频课程,数据分析,0.43,4,难度进阶适配阶段3
运营助理_专员_promotion1,运营助理/专员,3,运营主管 / 运营经理,job_interview9,人力资源管理,进阶,视频课程,面试技巧,0.51,5,通用面试资源；贴合晋级路径「主管」
运营助理_专员_promotion1,运营助理/专员,3,运营主管 / 运营经理,job_interview4,从大学生到职场精英的通关秘籍,入门,视频课程,求职指导,0.32,6,通用面试资源；通用求职面试基础
运营助理_专员_promotion2,运营助理/专员,1,运营助理,运营助理_专员_1,网络营销,入门,视频课程,网络营销,0.63,1,难度入门适配阶段1；匹配路线关键词运营
运营助理_专员_promotion2,运营助理/专员,1,运营助理,运营助理_专员_3,市场营销,入门,视频课程,市场营销,0.63,2,难度入门适配阶段1；匹配路线关键词市场
运营助理_专员_promotion2,运营助理/专员,1,运营助理,运营助理_专员_5,Office办公软件应用,入门,视频课程,Office办公,0.63,3,难度入门适配阶段1；匹配路线关键词运营
运营助理_专员_promotion2,运营助理/专员,1,运营助理,运营助理_专员_6,Python语言程序设计,入门,视频课程,Python,0.63,4,难度入门适配阶段1；匹配路线关键词运营
运营助理_专员_promotion2,运营助理/专员,1,运营助理,运营助理_专员_7,沟通技巧,入门,视频课程,沟通技巧,0.63,5,难度入门适配阶段1；匹配路线关键词用户
运营助理_专员_promotion2,运营助理/专员,2,用户运营专员,运营助理_专员_11,Atlassian Agile指南,进阶,文档教程,增长运营,0.55,1,难度进阶适配阶段2；匹配路线关键词运营
运营助理_专员_promotion2,运营助理/专员,2,用户运营专员,运营助理_专员_2,营销策划,进阶,视频课程,营销策划,0.55,2,难度进阶适配阶段2；匹配路线关键词推广
运营助理_专员_promotion2,运营助理/专员,2,用户运营专员,运营助理_专员_4,数据分析与挖掘,进阶,视频课程,数据分析,0.55,3,难度进阶适配阶段2；匹配路线关键词运营
运营助理_专员_promotion2,运营助理/专员,2,用户运营专员,运营助理_专员_9,Skillshop Google Ads,进阶,文档教程,广告投放,0.43,4,难度进阶适配阶段2
运营助理_专员_promotion2,运营助理/专员,2,用户运营专员,运营助理_专员_1,网络营销,入门,视频课程,网络营销,0.27,5,匹配路线关键词运营
运营助理_专员_promotion2,运营助理/专员,3,用户运营经理 / 增长负责人,运营助理_专员_11,Atlassian Agile指南,进阶,文档教程,增长运营,0.61,1,难度进阶适配阶段3；匹配路线关键词运营
运营助理_专员_promotion2,运营助理/专员,3,用户运营经理 / 增长负责人,运营助理_专员_2,营销策划,进阶,视频课程,营销策划,0.55,2,难度进阶适配阶段3；匹配路线关键词推广
运营助理_专员_promotion2,运营助理/专员,3,用户运营经理 / 增长负责人,运营助理_专员_4,数据分析与挖掘,进阶,视频课程,数据分析,0.55,3,难度进阶适配阶段3；匹配路线关键词运营
运营助理_专员_promotion2,运营助理/专员,3,用户运营经理 / 增长负责人,运营助理_专员_9,Skillshop Google Ads,进阶,文档教程,广告投放,0.49,4,难度进阶适配阶段3
运营助理_专员_promotion2,运营助理/专员,3,用户运营经理 / 增长负责人,job_interview9,人力资源管理,进阶,视频课程,面试技巧,0.63,5,通用面试资源；贴合晋级路径「经理」；匹配路线能力「运营」
运营助理_专员_promotion2,运营助理/专员,3,用户运营经理 / 增长负责人,job_interview4,从大学生到职场精英的通关秘籍,入门,视频课程,求职指导,0.44,6,通用面试资源；匹配路线能力「运营」；通用求职面试基础
游戏运营_promotion1,游戏运营,1,游戏运营助理,游戏运营_1,网络营销,入门,视频课程,网络营销,0.51,1,难度入门适配阶段1
游戏运营_promotion1,游戏运营,1,游戏运营助理,游戏运营_3,市场营销,入门,视频课程,市场营销,0.51,2,难度入门适配阶段1
游戏运营_promotion1,游戏运营,1,游戏运营助理,游戏运营_5,Office办公软件应用,入门,视频课程,Office办公,0.51,3,难度入门适配阶段1
游戏运营_promotion1,游戏运营,1,游戏运营助理,游戏运营_6,Python语言程序设计,入门,视频课程,Python,0.51,4,难度入门适配阶段1
游戏运营_promotion1,游戏运营,1,游戏运营助理,游戏运营_7,沟通技巧,入门,视频课程,沟通技巧,0.51,5,难度入门适配阶段1
游戏运营_promotion1,游戏运营,2,游戏运营,游戏运营_11,Atlassian Agile指南,进阶,文档教程,增长运营,0.43,1,难度进阶适配阶段2
游戏运营_promotion1,游戏运营,2,游戏运营,游戏运营_2,营销策划,进阶,视频课程,营销策划,0.43,2,难度进阶适配阶段2
游戏运营_promotion1,游戏运营,2,游戏运营,游戏运营_4,数据分析与挖掘,进阶,视频课程,数据分析,0.43,3,难度进阶适配阶段2
游戏运营_promotion1,游戏运营,2,游戏运营,游戏运营_9,Skillshop Google Ads,进阶,文档教程,广告投放,0.43,4,难度进阶适配阶段2
游戏运营_promotion1,游戏运营,2,游戏运营,游戏运营_1,网络营销,入门,视频课程,网络营销,0.15,5,同 JobTitle 岗位资源池
游戏运营_promotion1,游戏运营,3,游戏运营主管 / 游戏制作人助理,游戏运营_11,Atlassian Agile指南,进阶,文档教程,增长运营,0.49,1,难度进阶适配阶段3
游戏运营_promotion1,游戏运营,3,游戏运营主管 / 游戏制作人助理,游戏运营_9,Skillshop Google Ads,进阶,文档教程,广告投放,0.49,2,难度进阶适配阶段3
游戏运营_promotion1,游戏运营,3,游戏运营主管 / 游戏制作人助理,游戏运营_2,营销策划,进阶,视频课程,营销策划,0.43,3,难度进阶适配阶段3
游戏运营_promotion1,游戏运营,3,游戏运营主管 / 游戏制作人助理,游戏运营_4,数据分析与挖掘,进阶,视频课程,数据分析,0.43,4,难度进阶适配阶段3
游戏运营_promotion1,游戏运营,3,游戏运营主管 / 游戏制作人助理,job_interview9,人力资源管理,进阶,视频课程,面试技巧,0.4,5,通用面试资源；贴合晋级路径「主管」
游戏运营_promotion1,游戏运营,3,游戏运营主管 / 游戏制作人助理,job_interview4,从大学生到职场精英的通关秘籍,入门,视频课程,求职指导,0.32,6,通用面试资源；通用求职面试基础
社区运营_promotion1,社区运营,1,社区运营助理,社区运营_1,网络营销,入门,视频课程,网络营销,0.51,1,难度入门适配阶段1
社区运营_promotion1,社区运营,1,社区运营助理,社区运营_3,市场营销,入门,视频课程,市场营销,0.51,2,难度入门适配阶段1
社区运营_promotion1,社区运营,1,社区运营助理,社区运营_5,Office办公软件应用,入门,视频课程,Office办公,0.51,3,难度入门适配阶段1
社区运营_promotion1,社区运营,1,社区运营助理,社区运营_6,Python语言程序设计,入门,视频课程,Python,0.51,4,难度入门适配阶段1
社区运营_promotion1,社区运营,1,社区运营助理,社区运营_7,沟通技巧,入门,视频课程,沟通技巧,0.51,5,难度入门适配阶段1
社区运营_promotion1,社区运营,2,社区运营,社区运营_11,Atlassian Agile指南,进阶,文档教程,增长运营,0.43,1,难度进阶适配阶段2
社区运营_promotion1,社区运营,2,社区运营,社区运营_2,营销策划,进阶,视频课程,营销策划,0.43,2,难度进阶适配阶段2
社区运营_promotion1,社区运营,2,社区运营,社区运营_4,数据分析与挖掘,进阶,视频课程,数据分析,0.43,3,难度进阶适配阶段2
社区运营_promotion1,社区运营,2,社区运营,社区运营_9,Skillshop Google Ads,进阶,文档教程,广告投放,0.43,4,难度进阶适配阶段2
社区运营_promotion1,社区运营,2,社区运营,社区运营_1,网络营销,入门,视频课程,网络营销,0.15,5,同 JobTitle 岗位资源池
社区运营_promotion1,社区运营,3,社区负责人 / 用户运营经理,社区运营_11,Atlassian Agile指南,进阶,文档教程,增长运营,0.49,1,难度进阶适配阶段3
社区运营_promotion1,社区运营,3,社区负责人 / 用户运营经理,社区运营_9,Skillshop Google Ads,进阶,文档教程,广告投放,0.49,2,难度进阶适配阶段3
社区运营_promotion1,社区运营,3,社区负责人 / 用户运营经理,社区运营_2,营销策划,进阶,视频课程,营销策划,0.43,3,难度进阶适配阶段3
