resource_id,job_name,resource_name,resource_desc,resource_url,resource_type,difficulty,source,skill_tag
游戏推广_1,游戏推广,网络营销,搜索引擎、微信微博、短视频与直播等新媒体运营。,https://www.icourse163.org/learn/CZU-1206816806,视频课程,入门,中国大学MOOC,网络营销
游戏推广_2,游戏推广,营销策划,市场分析、品牌策划与促销推广方案设计。,https://www.icourse163.org/learn/NBCC-1001616007,视频课程,进阶,中国大学MOOC,营销策划
游戏推广_3,游戏推广,市场营销,营销环境分析、消费者行为与4P策略。,https://www.icourse163.org/learn/ZBVC-1003007001,视频课程,入门,中国大学MOOC,市场营销
游戏推广_4,游戏推广,数据分析与挖掘,运营数据分析与用户行为洞察基础。,https://www.icourse163.org/learn/RUC-1002537001,视频课程,进阶,中国大学MOOC,数据分析
游戏推广_5,游戏推广,Office办公软件应用,Excel数据处理与运营报表制作。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
游戏推广_6,游戏推广,Python语言程序设计,运营数据处理与自动化脚本编写。,https://www.icourse163.org/learn/PKU-1002525007,视频课程,入门,中国大学MOOC,Python
游戏推广_7,游戏推广,沟通技巧,跨部门协作与用户沟通的核心软技能。,https://www.icourse163.org/learn/THU-1002537002,视频课程,入门,中国大学MOOC,沟通技巧
游戏推广_8,游戏推广,HubSpot内容营销,HubSpot Academy内容营销免费课程。,https://academy.hubspot.com/courses/content-marketing,文档教程,入门,HubSpot,内容营销
游戏推广_9,游戏推广,Skillshop Google Ads,Google Skillshop广告与数字营销认证学习平台。,https://skillshop.exceedlms.com/student/catalog/list?category_ids=6431-google-ads,文档教程,进阶,Google,广告投放
游戏推广_10,游戏推广,Pro Git第二版（中文版）,运营文档与协作版本管理。,https://git-scm.com/book/zh/v2,文档教程,入门,Git官方,Git版本控制
游戏推广_11,游戏推广,Atlassian Agile指南,Atlassian敏捷方法论指南，理解迭代运营与团队协作。,https://www.atlassian.com/agile,文档教程,进阶,Atlassian,增长运营
APP推广_1,APP推广,网络营销,搜索引擎、微信微博、短视频与直播等新媒体运营。,https://www.icourse163.org/learn/CZU-1206816806,视频课程,入门,中国大学MOOC,网络营销
APP推广_2,APP推广,营销策划,市场分析、品牌策划与促销推广方案设计。,https://www.icourse163.org/learn/NBCC-1001616007,视频课程,进阶,中国大学MOOC,营销策划
APP推广_3,APP推广,市场营销,营销环境分析、消费者行为与4P策略。,https://www.icourse163.org/learn/ZBVC-1003007001,视频课程,入门,中国大学MOOC,市场营销
APP推广_4,APP推广,数据分析与挖掘,运营数据分析与用户行为洞察基础。,https://www.icourse163.org/learn/RUC-1002537001,视频课程,进阶,中国大学MOOC,数据分析
APP推广_5,APP推广,Office办公软件应用,Excel数据处理与运营报表制作。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
APP推广_6,APP推广,Python语言程序设计,运营数据处理与自动化脚本编写。,https://www.icourse163.org/learn/PKU-1002525007,视频课程,入门,中国大学MOOC,Python
APP推广_7,APP推广,沟通技巧,跨部门协作与用户沟通的核心软技能。,https://www.icourse163.org/learn/THU-1002537002,视频课程,入门,中国大学MOOC,沟通技巧
APP推广_8,APP推广,HubSpot内容营销,HubSpot Academy内容营销免费课程。,https://academy.hubspot.com/courses/content-marketing,文档教程,入门,HubSpot,内容营销
APP推广_9,APP推广,Skillshop Google Ads,Google Skillshop广告与数字营销认证学习平台。,https://skillshop.exceedlms.com/student/catalog/list?category_ids=6431-google-ads,文档教程,进阶,Google,广告投放
APP推广_10,APP推广,Pro Git第二版（中文版）,运营文档与协作版本管理。,https://git-scm.com/book/zh/v2,文档教程,入门,Git官方,Git版本控制
APP推广_11,APP推广,Atlassian Agile指南,Atlassian敏捷方法论指南，理解迭代运营与团队协作。,https://www.atlassian.com/agile,文档教程,进阶,Atlassian,增长运营
律师_1,律师,民法总论,江苏警官学院民法总论课程，讲解民事主体、权利与法律行为。,https://www.icourse163.org/learn/JSPI-1449756161,视频课程,入门,中国大学MOOC,民法
律师_2,律师,民法总论（广外）,广东外语外贸大学民法总论，理论与案例结合。,https://www.icourse163.org/learn/GDUFS-1206561807,视频课程,入门,中国大学MOOC,民法
律师_3,律师,经济法,经济法基本理论与市场主体法律制度。,https://www.icourse163.org/learn/BIT-1003377002,视频课程,进阶,中国大学MOOC,经济法
律师_4,律师,刑法总论,刑法基本原则、犯罪构成与刑罚体系。,https://www.icourse163.org/learn/BNU-1003377001,视频课程,进阶,中国大学MOOC,刑法
律师_5,律师,法律检索方法与资源,北大法宝法律数据库使用与法规检索方法。,https://www.pkulaw.com/,文档教程,入门,北大法宝,法律检索
律师_6,律师,中国裁判文书网,最高人民法院裁判文书公开平台，案例研究必备。,https://wenshu.court.gov.cn/,文档教程,入门,最高法,案例检索
律师_7,律师,国家法律法规数据库,全国人大常委会法律法规官方查询平台。,https://flk.npc.gov.cn/,文档教程,入门,全国人大,法规查询
律师_8,律师,WIPO知识产权指南,世界知识产权组织IP入门指南与资源。,https://www.wipo.int/ip-outreach/en/ipday/,文档教程,入门,WIPO,知识产权
律师_9,律师,法律英语,英汉汉英商务翻译课程中的法律文本翻译模块。,https://www.icourse163.org/learn/HDZF-1450724235,视频课程,进阶,中国大学MOOC,法律英语
律师_10,律师,Office办公软件应用,法律文档排版与办公技能。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
律师_11,律师,沟通技巧,律师与客户沟通、庭审表达的基础软技能。,https://www.icourse163.org/learn/THU-1002537002,视频课程,入门,中国大学MOOC,沟通技巧
律师助理_1,律师助理,民法总论,江苏警官学院民法总论课程，讲解民事主体、权利与法律行为。,https://www.icourse163.org/learn/JSPI-1449756161,视频课程,入门,中国大学MOOC,民法
律师助理_2,律师助理,民法总论（广外）,广东外语外贸大学民法总论，理论与案例结合。,https://www.icourse163.org/learn/GDUFS-1206561807,视频课程,入门,中国大学MOOC,民法
律师助理_3,律师助理,经济法,经济法基本理论与市场主体法律制度。,https://www.icourse163.org/learn/BIT-1003377002,视频课程,进阶,中国大学MOOC,经济法
律师助理_4,律师助理,刑法总论,刑法基本原则、犯罪构成与刑罚体系。,https://www.icourse163.org/learn/BNU-1003377001,视频课程,进阶,中国大学MOOC,刑法
律师助理_5,律师助理,法律检索方法与资源,北大法宝法律数据库使用与法规检索方法。,https://www.pkulaw.com/,文档教程,入门,北大法宝,法律检索
律师助理_6,律师助理,中国裁判文书网,最高人民法院裁判文书公开平台，案例研究必备。,https://wenshu.court.gov.cn/,文档教程,入门,最高法,案例检索
律师助理_7,律师助理,国家法律法规数据库,全国人大常委会法律法规官方查询平台。,https://flk.npc.gov.cn/,文档教程,入门,全国人大,法规查询
律师助理_8,律师助理,WIPO知识产权指南,世界知识产权组织IP入门指南与资源。,https://www.wipo.int/ip-outreach/en/ipday/,文档教程,入门,WIPO,知识产权
律师助理_9,律师助理,法律英语,英汉汉英商务翻译课程中的法律文本翻译模块。,https://www.icourse163.org/learn/HDZF-1450724235,视频课程,进阶,中国大学MOOC,法律英语
律师助理_10,律师助理,Office办公软件应用,法律文档排版与办公技能。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
律师助理_11,律师助理,沟通技巧,律师与客户沟通、庭审表达的基础软技能。,https://www.icourse163.org/learn/THU-1002537002,视频课程,入门,中国大学MOOC,沟通技巧
法务专员_助理_1,法务专员/助理,民法总论,江苏警官学院民法总论课程，讲解民事主体、权利与法律行为。,https://www.icourse163.org/learn/JSPI-1449756161,视频课程,入门,中国大学MOOC,民法
法务专员_助理_2,法务专员/助理,民法总论（广外）,广东外语外贸大学民法总论，理论与案例结合。,https://www.icourse163.org/learn/GDUFS-1206561807,视频课程,入门,中国大学MOOC,民法
法务专员_助理_3,法务专员/助理,经济法,经济法基本理论与市场主体法律制度。,https://www.icourse163.org/learn/BIT-1003377002,视频课程,进阶,中国大学MOOC,经济法
法务专员_助理_4,法务专员/助理,刑法总论,刑法基本原则、犯罪构成与刑罚体系。,https://www.icourse163.org/learn/BNU-1003377001,视频课程,进阶,中国大学MOOC,刑法
法务专员_助理_5,法务专员/助理,法律检索方法与资源,北大法宝法律数据库使用与法规检索方法。,https://www.pkulaw.com/,文档教程,入门,北大法宝,法律检索
法务专员_助理_6,法务专员/助理,中国裁判文书网,最高人民法院裁判文书公开平台，案例研究必备。,https://wenshu.court.gov.cn/,文档教程,入门,最高法,案例检索
法务专员_助理_7,法务专员/助理,国家法律法规数据库,全国人大常委会法律法规官方查询平台。,https://flk.npc.gov.cn/,文档教程,入门,全国人大,法规查询
法务专员_助理_8,法务专员/助理,WIPO知识产权指南,世界知识产权组织IP入门指南与资源。,https://www.wipo.int/ip-outreach/en/ipday/,文档教程,入门,WIPO,知识产权
法务专员_助理_9,法务专员/助理,法律英语,英汉汉英商务翻译课程中的法律文本翻译模块。,https://www.icourse163.org/learn/HDZF-1450724235,视频课程,进阶,中国大学MOOC,法律英语
法务专员_助理_10,法务专员/助理,Office办公软件应用,法律文档排版与办公技能。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
法务专员_助理_11,法务专员/助理,沟通技巧,律师与客户沟通、庭审表达的基础软技能。,https://www.icourse163.org/learn/THU-1002537002,视频课程,入门,中国大学MOOC,沟通技巧
知识产权_专利代理_1,知识产权/专利代理,民法总论,江苏警官学院民法总论课程，讲解民事主体、权利与法律行为。,https://www.icourse163.org/learn/JSPI-1449756161,视频课程,入门,中国大学MOOC,民法
知识产权_专利代理_2,知识产权/专利代理,民法总论（广外）,广东外语外贸大学民法总论，理论与案例结合。,https://www.icourse163.org/learn/GDUFS-1206561807,视频课程,入门,中国大学MOOC,民法
知识产权_专利代理_3,知识产权/专利代理,经济法,经济法基本理论与市场主体法律制度。,https://www.icourse163.org/learn/BIT-1003377002,视频课程,进阶,中国大学MOOC,经济法
知识产权_专利代理_4,知识产权/专利代理,刑法总论,刑法基本原则、犯罪构成与刑罚体系。,https://www.icourse163.org/learn/BNU-1003377001,视频课程,进阶,中国大学MOOC,刑法
知识产权_专利代理_5,知识产权/专利代理,法律检索方法与资源,北大法宝法律数据库使用与法规检索方法。,https://www.pkulaw.com/,文档教程,入门,北大法宝,法律检索
知识产权_专利代理_6,知识产权/专利代理,中国裁判文书网,最高人民法院裁判文书公开平台，案例研究必备。,https://wenshu.court.gov.cn/,文档教程,入门,最高法,案例检索
知识产权_专利代理_7,知识产权/专利代理,国家法律法规数据库,全国人大常委会法律法规官方查询平台。,https://flk.npc.gov.cn/,文档教程,入门,全国人大,法规查询
知识产权_专利代理_8,知识产权/专利代理,WIPO知识产权指南,世界知识产权组织IP入门指南与资源。,https://www.wipo.int/ip-outreach/en/ipday/,文档教程,入门,WIPO,知识产权
知识产权_专利代理_9,知识产权/专利代理,法律英语,英汉汉英商务翻译课程中的法律文本翻译模块。,https://www.icourse163.org/learn/HDZF-1450724235,视频课程,进阶,中国大学MOOC,法律英语
知识产权_专利代理_10,知识产权/专利代理,Office办公软件应用,法律文档排版与办公技能。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
知识产权_专利代理_11,知识产权/专利代理,沟通技巧,律师与客户沟通、庭审表达的基础软技能。,https://www.icourse163.org/learn/THU-1002537002,视频课程,入门,中国大学MOOC,沟通技巧
招聘专员_助理_1,招聘专员/助理,人力资源管理,北京科技大学HR课程，涵盖招聘甄选、绩效、薪酬与培训。,https://www.icourse163.org/learn/USTB-1206417815,视频课程,入门,中国大学MOOC,人力资源管理
招聘专员_助理_2,招聘专员/助理,人力资源管理（央财）,中央财经大学HR课程，招聘面试与人才激励专题。,https://www.icourse163.org/learn/CUFE-1003438001,视频课程,进阶,中国大学MOOC,人力资源管理
招聘专员_助理_3,招聘专员/助理,组织行为学,理解员工行为、团队动力与组织文化。,https://www.icourse163.org/learn/BIT-1002537001,视频课程,入门,中国大学MOOC,组织行为学
招聘专员_助理_4,招聘专员/助理,沟通技巧,招聘面试与员工沟通的核心软技能。,https://www.icourse163.org/learn/THU-1002537002,视频课程,入门,中国大学MOOC,沟通技巧
招聘专员_助理_5,招聘专员/助理,商务沟通,薪酬谈判与劳资沟通技巧。,https://www.icourse163.org/learn/AHDX-1460887167,视频课程,入门,中国大学MOOC,商务沟通
招聘专员_助理_6,招聘专员/助理,劳动法实务,劳动合同、社保与劳动争议处理基础知识。,https://www.icourse163.org/learn/JSPI-1449756161,视频课程,进阶,中国大学MOOC,劳动法
招聘专员_助理_7,招聘专员/助理,Office办公软件应用,HR表格管理与报表制作。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
招聘专员_助理_8,招聘专员/助理,SHRM HR资源,SHRM人力资源管理专业资源与学习路径。,https://www.shrm.org/topics-tools,文档教程,进阶,SHRM,HR专业
招聘专员_助理_9,招聘专员/助理,LinkedIn Recruiter指南,LinkedIn Talent Solutions招聘工具使用指南。,https://business.linkedin.com/talent-solutions,文档教程,进阶,LinkedIn,招聘工具
招聘专员_助理_10,招聘专员/助理,统计学,HR数据分析与人才测评的统计基础。,https://www.icourse163.org/learn/RUC-1002537001,视频课程,进阶,中国大学MOOC,数据分析
猎头顾问_1,猎头顾问,人力资源管理,北京科技大学HR课程，涵盖招聘甄选、绩效、薪酬与培训。,https://www.icourse163.org/learn/USTB-1206417815,视频课程,入门,中国大学MOOC,人力资源管理
猎头顾问_2,猎头顾问,人力资源管理（央财）,中央财经大学HR课程，招聘面试与人才激励专题。,https://www.icourse163.org/learn/CUFE-1003438001,视频课程,进阶,中国大学MOOC,人力资源管理
猎头顾问_3,猎头顾问,组织行为学,理解员工行为、团队动力与组织文化。,https://www.icourse163.org/learn/BIT-1002537001,视频课程,入门,中国大学MOOC,组织行为学
猎头顾问_4,猎头顾问,沟通技巧,招聘面试与员工沟通的核心软技能。,https://www.icourse163.org/learn/THU-1002537002,视频课程,入门,中国大学MOOC,沟通技巧
猎头顾问_5,猎头顾问,商务沟通,薪酬谈判与劳资沟通技巧。,https://www.icourse163.org/learn/AHDX-1460887167,视频课程,入门,中国大学MOOC,商务沟通
猎头顾问_6,猎头顾问,劳动法实务,劳动合同、社保与劳动争议处理基础知识。,https://www.icourse163.org/learn/JSPI-1449756161,视频课程,进阶,中国大学MOOC,劳动法
猎头顾问_7,猎头顾问,Office办公软件应用,HR表格管理与报表制作。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
猎头顾问_8,猎头顾问,SHRM HR资源,SHRM人力资源管理专业资源与学习路径。,https://www.shrm.org/topics-tools,文档教程,进阶,SHRM,HR专业
猎头顾问_9,猎头顾问,LinkedIn Recruiter指南,LinkedIn Talent Solutions招聘工具使用指南。,https://business.linkedin.com/talent-solutions,文档教程,进阶,LinkedIn,招聘工具
猎头顾问_10,猎头顾问,统计学,HR数据分析与人才测评的统计基础。,https://www.icourse163.org/learn/RUC-1002537001,视频课程,进阶,中国大学MOOC,数据分析
英语翻译_1,英语翻译,职场口笔译,福建师范大学口笔译课程，职场翻译技巧与项目管理。,https://www.icourse163.org/learn/FJNU-1003218001,视频课程,进阶,中国大学MOOC,口笔译
英语翻译_2,英语翻译,商务英语笔译,上海外国语大学商务笔译，常见商务文体翻译方法。,https://www.icourse163.org/learn/-1206447810,视频课程,进阶,中国大学MOOC,商务笔译
英语翻译_3,英语翻译,英汉汉英商务翻译,华东政法大学商务翻译理论与技巧。,https://www.icourse163.org/learn/HDZF-1450724235,视频课程,进阶,中国大学MOOC,商务翻译
英语翻译_4,英语翻译,科技英语翻译,南京航空航天大学科技英语翻译技巧与词汇。,https://www.icourse163.org/learn/NUAA-1450299572,视频课程,进阶,中国大学MOOC,科技翻译
英语翻译_5,英语翻译,科技英语翻译（西电）,西安电子科技大学科技英语翻译系统课程。,https://www.icourse163.org/learn/XDU-1205726803,视频课程,进阶,中国大学MOOC,科技翻译
英语翻译_6,英语翻译,CATTI考试介绍,中国翻译专业资格水平考试官网信息与大纲。,https://www.catticenter.com/,文档教程,进阶,CATTI,翻译认证
英语翻译_7,英语翻译,TAC翻译技术,翻译记忆与术语管理工具入门资源。,https://www.memoq.com/resources,文档教程,进阶,memoQ,翻译工具
英语翻译_8,英语翻译,Grammarly写作指南,Grammarly官方英语写作与语法指南。,https://www.grammarly.com/blog/,文档教程,入门,Grammarly,英语写作
英语翻译_9,英语翻译,Merriam-Webster词典,权威英语词典与词汇学习资源。,https://www.merriam-webster.com/,文档教程,入门,Merriam-Webster,英语词汇
英语翻译_10,英语翻译,联合国语料库,UN Parallel Corpus多语种平行语料参考。,https://www.un.org/en/,文档教程,进阶,联合国,平行语料
英语翻译_11,英语翻译,商务沟通,跨文化商务沟通与口译场景技巧。,https://www.icourse163.org/learn/AHDX-1460887167,视频课程,入门,中国大学MOOC,商务沟通
英语翻译_12,英语翻译,Office办公软件应用,翻译文档排版与格式处理。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
英语翻译_13,英语翻译,Pro Git第二版（中文版）,翻译项目文件版本管理与协作。,https://git-scm.com/book/zh/v2,文档教程,入门,Git官方,Git版本控制
日语翻译_1,日语翻译,日语入门,日语基础语法与假名学习，翻译岗位语言基础。,https://www.icourse163.org/learn/FJNU-1003218001,视频课程,入门,中国大学MOOC,日语基础
日语翻译_2,日语翻译,商务日语,商务场景日语表达与礼仪。,https://www.icourse163.org/learn/HDZF-1450724235,视频课程,进阶,中国大学MOOC,商务日语
日语翻译_3,日语翻译,日语翻译技巧,日汉互译基本方法与常见文体处理。,https://www.icourse163.org/learn/NUAA-1450299572,视频课程,进阶,中国大学MOOC,日汉翻译
日语翻译_4,日语翻译,JLPT考试信息,日本语能力测试官方信息与考试大纲。,https://www.jlpt.jp/e/,文档教程,进阶,JLPT,日语认证
日语翻译_5,日语翻译,Jisho在线词典,日语综合在线词典与例句查询。,https://jisho.org/,文档教程,入门,Jisho,日语词典
日语翻译_6,日语翻译,Weblio辞书,日语在线辞书与用例检索。,https://www.weblio.jp/,文档教程,入门,Weblio,日语词典
日语翻译_7,日语翻译,日本文化概论,理解日本文化背景有助于准确翻译。,https://www.icourse163.org/learn/BNU-1003377001,视频课程,入门,中国大学MOOC,日本文化
日语翻译_8,日语翻译,CATTI日语方向,中国翻译专业资格水平考试日语方向信息。,https://www.catticenter.com/,文档教程,进阶,CATTI,翻译认证
日语翻译_9,日语翻译,商务沟通,跨文化沟通与商务礼仪。,https://www.icourse163.org/learn/AHDX-1460887167,视频课程,入门,中国大学MOOC,商务沟通
日语翻译_10,日语翻译,科技英语翻译,科技文献翻译方法可迁移至日语科技翻译。,https://www.icourse163.org/learn/XDU-1205726803,视频课程,进阶,中国大学MOOC,科技翻译
日语翻译_11,日语翻译,Pro Git第二版（中文版）,翻译项目文件版本管理。,https://git-scm.com/book/zh/v2,文档教程,入门,Git官方,Git版本控制
项目经理_主管_1,项目经理/主管,项目管理,西北工业大学项目管理课程，系统掌握项目管理理念与方法。,https://www.icourse163.org/learn/NWPU-1003729004,视频课程,入门,中国大学MOOC,项目管理
项目经理_主管_2,项目经理/主管,工程项目管理,同济大学国家精品工程项目管理课程。,https://www.icourse163.org/learn/TONGJI-46008,视频课程,进阶,中国大学MOOC,工程项目管理
项目经理_主管_3,项目经理/主管,软件项目管理,黄淮学院软件项目管理，贴近IT项目场景。,https://www.icourse163.org/learn/HHUN-1449771166,视频课程,进阶,中国大学MOOC,软件项目管理
项目经理_主管_4,项目经理/主管,软件工程,理解软件开发生命周期与项目管理结合。,https://www.icourse163.org/learn/PKU-1002525006,视频课程,入门,中国大学MOOC,软件工程
项目经理_主管_5,项目经理/主管,沟通技巧,项目干系人沟通与团队协调。,https://www.icourse163.org/learn/THU-1002537002,视频课程,入门,中国大学MOOC,沟通技巧
项目经理_主管_6,项目经理/主管,Office办公软件应用,项目计划、进度表与汇报文档制作。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
项目经理_主管_7,项目经理/主管,Atlassian Agile入门,Atlassian敏捷项目管理入门资源。,https://www.atlassian.com/agile,文档教程,入门,Atlassian,PMP
项目经理_主管_8,项目经理/主管,Agile Manifesto,敏捷宣言官方网站，敏捷项目管理基础。,https://agilemanifesto.org/,文档教程,入门,Agile,敏捷管理
项目经理_主管_9,项目经理/主管,Scrum Guide,Scrum官方指南，敏捷框架核心参考。,https://scrumguides.org/,文档教程,进阶,Scrum,Scrum
项目经理_主管_10,项目经理/主管,Microsoft Project帮助,Microsoft Project项目管理软件官方帮助文档。,https://support.microsoft.com/en-us/project,文档教程,进阶,Microsoft,Project工具
项目经理_主管_11,项目经理/主管,Pro Git第二版（中文版）,项目文档与代码版本管理。,https://git-scm.com/book/zh/v2,文档教程,入门,Git官方,Git版本控制
项目经理_主管_12,项目经理/主管,需求分析与软件设计,项目需求管理与范围控制基础。,https://www.icourse163.org/learn/BFU-1003377002,视频课程,进阶,中国大学MOOC,需求分析
项目专员_助理_1,项目专员/助理,项目管理,西北工业大学项目管理课程，系统掌握项目管理理念与方法。,https://www.icourse163.org/learn/NWPU-1003729004,视频课程,入门,中国大学MOOC,项目管理
项目专员_助理_2,项目专员/助理,工程项目管理,同济大学国家精品工程项目管理课程。,https://www.icourse163.org/learn/TONGJI-46008,视频课程,进阶,中国大学MOOC,工程项目管理
项目专员_助理_3,项目专员/助理,软件项目管理,黄淮学院软件项目管理，贴近IT项目场景。,https://www.icourse163.org/learn/HHUN-1449771166,视频课程,进阶,中国大学MOOC,软件项目管理
项目专员_助理_4,项目专员/助理,软件工程,理解软件开发生命周期与项目管理结合。,https://www.icourse163.org/learn/PKU-1002525006,视频课程,入门,中国大学MOOC,软件工程
项目专员_助理_5,项目专员/助理,沟通技巧,项目干系人沟通与团队协调。,https://www.icourse163.org/learn/THU-1002537002,视频课程,入门,中国大学MOOC,沟通技巧
项目专员_助理_6,项目专员/助理,Office办公软件应用,项目计划、进度表与汇报文档制作。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
项目专员_助理_7,项目专员/助理,Atlassian Agile入门,Atlassian敏捷项目管理入门资源。,https://www.atlassian.com/agile,文档教程,入门,Atlassian,PMP
项目专员_助理_8,项目专员/助理,Agile Manifesto,敏捷宣言官方网站，敏捷项目管理基础。,https://agilemanifesto.org/,文档教程,入门,Agile,敏捷管理
项目专员_助理_9,项目专员/助理,Scrum Guide,Scrum官方指南，敏捷框架核心参考。,https://scrumguides.org/,文档教程,进阶,Scrum,Scrum
项目专员_助理_10,项目专员/助理,Microsoft Project帮助,Microsoft Project项目管理软件官方帮助文档。,https://support.microsoft.com/en-us/project,文档教程,进阶,Microsoft,Project工具
项目专员_助理_11,项目专员/助理,Pro Git第二版（中文版）,项目文档与代码版本管理。,https://git-scm.com/book/zh/v2,文档教程,入门,Git官方,Git版本控制
项目专员_助理_12,项目专员/助理,需求分析与软件设计,项目需求管理与范围控制基础。,https://www.icourse163.org/learn/BFU-1003377002,视频课程,进阶,中国大学MOOC,需求分析
项目招投标_1,项目招投标,项目管理,西北工业大学项目管理课程，系统掌握项目管理理念与方法。,https://www.icourse163.org/learn/NWPU-1003729004,视频课程,入门,中国大学MOOC,项目管理
项目招投标_2,项目招投标,工程项目管理,同济大学国家精品工程项目管理课程。,https://www.icourse163.org/learn/TONGJI-46008,视频课程,进阶,中国大学MOOC,工程项目管理
项目招投标_3,项目招投标,软件项目管理,黄淮学院软件项目管理，贴近IT项目场景。,https://www.icourse163.org/learn/HHUN-1449771166,视频课程,进阶,中国大学MOOC,软件项目管理
项目招投标_4,项目招投标,软件工程,理解软件开发生命周期与项目管理结合。,https://www.icourse163.org/learn/PKU-1002525006,视频课程,入门,中国大学MOOC,软件工程
项目招投标_5,项目招投标,沟通技巧,项目干系人沟通与团队协调。,https://www.icourse163.org/learn/THU-1002537002,视频课程,入门,中国大学MOOC,沟通技巧
项目招投标_6,项目招投标,Office办公软件应用,项目计划、进度表与汇报文档制作。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
项目招投标_7,项目招投标,Atlassian Agile入门,Atlassian敏捷项目管理入门资源。,https://www.atlassian.com/agile,文档教程,入门,Atlassian,PMP
项目招投标_8,项目招投标,Agile Manifesto,敏捷宣言官方网站，敏捷项目管理基础。,https://agilemanifesto.org/,文档教程,入门,Agile,敏捷管理
项目招投标_9,项目招投标,Scrum Guide,Scrum官方指南，敏捷框架核心参考。,https://scrumguides.org/,文档教程,进阶,Scrum,Scrum
项目招投标_10,项目招投标,Microsoft Project帮助,Microsoft Project项目管理软件官方帮助文档。,https://support.microsoft.com/en-us/project,文档教程,进阶,Microsoft,Project工具
项目招投标_11,项目招投标,Pro Git第二版（中文版）,项目文档与代码版本管理。,https://git-scm.com/book/zh/v2,文档教程,入门,Git官方,Git版本控制
项目招投标_12,项目招投标,需求分析与软件设计,项目需求管理与范围控制基础。,https://www.icourse163.org/learn/BFU-1003377002,视频课程,进阶,中国大学MOOC,需求分析
质量管理_测试_1,质量管理/测试,质量管理,北京理工大学质量管理课程，QC方法与质量标准。,https://www.icourse163.org/learn/BIT-1003377002,视频课程,入门,中国大学MOOC,质量管理
质量管理_测试_2,质量管理/测试,软件测试,软件质量保障与测试方法论。,https://www.icourse163.org/learn/BUAA-1002537001,视频课程,入门,中国大学MOOC,软件测试理论
质量管理_测试_3,质量管理/测试,统计学,质量统计分析与过程控制基础。,https://www.icourse163.org/learn/RUC-1002537001,视频课程,进阶,中国大学MOOC,统计学
质量管理_测试_4,质量管理/测试,Six Sigma入门,iSixSigma平台Six Sigma概念与DMAIC方法论。,https://www.isixsigma.com/new-to-six-sigma/getting-started/,文档教程,进阶,iSixSigma,Six Sigma
质量管理_测试_5,质量管理/测试,ISO 9001概览,ISO官方网站质量管理体系标准介绍。,https://www.iso.org/iso-9001-quality-management.html,文档教程,进阶,ISO,ISO9001
质量管理_测试_6,质量管理/测试,ISTQB软件测试认证,国际软件测试资质认证体系。,https://www.istqb.org/,文档教程,进阶,ISTQB,测试认证
质量管理_测试_7,质量管理/测试,Apache JMeter用户手册,性能与负载测试工具官方手册。,https://jmeter.apache.org/usermanual/index.html,文档教程,进阶,Apache,性能测试
质量管理_测试_8,质量管理/测试,Office办公软件应用,质量报告与检验记录文档制作。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
质量管理_测试_9,质量管理/测试,Linux系统管理,测试环境搭建与系统日志分析。,https://www.icourse163.org/learn/OUCC-1002337008,视频课程,入门,中国大学MOOC,Linux
质量管理_测试_10,质量管理/测试,Python语言程序设计,质量数据分析与自动化检测脚本。,https://www.icourse163.org/learn/PKU-1002525007,视频课程,入门,中国大学MOOC,Python
质量管理_测试_11,质量管理/测试,Pro Git第二版（中文版）,测试文档与代码版本管理。,https://git-scm.com/book/zh/v2,文档教程,入门,Git官方,Git版本控制
质量管理_测试_12,质量管理/测试,沟通技巧,质量问题反馈与跨部门协调。,https://www.icourse163.org/learn/THU-1002537002,视频课程,入门,中国大学MOOC,沟通技巧
质量管理_测试_13,质量管理/测试,软件工程,理解软件质量保障在开发流程中的位置。,https://www.icourse163.org/learn/PKU-1002525006,视频课程,入门,中国大学MOOC,软件工程
质检员_1,质检员,质量管理,北京理工大学质量管理课程，QC方法与质量标准。,https://www.icourse163.org/learn/BIT-1003377002,视频课程,入门,中国大学MOOC,质量管理
质检员_2,质检员,软件测试,软件质量保障与测试方法论。,https://www.icourse163.org/learn/BUAA-1002537001,视频课程,入门,中国大学MOOC,软件测试理论
质检员_3,质检员,统计学,质量统计分析与过程控制基础。,https://www.icourse163.org/learn/RUC-1002537001,视频课程,进阶,中国大学MOOC,统计学
